2023-01-10 05:41:40.582 INFO  [main][MessageBusEventListenerNotification:33] **********Destination Added***********liferay/document_library_raw_metadata_processor
2023-01-10 05:41:40.585 INFO  [main][MessageBusEventListenerNotification:33] **********Destination Added***********liferay/document_library_image_processor
2023-01-10 05:41:40.589 INFO  [main][MessageBusEventListenerNotification:33] **********Destination Added***********liferay/message_boards_mailing_list
2023-01-10 05:41:40.593 INFO  [main][MessageBusEventListenerNotification:33] **********Destination Added***********liferay/subscription_sender
2023-01-10 05:41:40.597 INFO  [main][MessageBusEventListenerNotification:33] **********Destination Added***********liferay/hot_deploy
2023-01-10 05:41:40.601 INFO  [main][MessageBusEventListenerNotification:33] **********Destination Added***********liferay/layouts_remote_publisher
2023-01-10 05:41:40.622 INFO  [main][MessageBusEventListenerNotification:33] **********Destination Added***********liferay/poller_comet_response
2023-01-10 05:41:40.626 INFO  [main][MessageBusEventListenerNotification:33] **********Destination Added***********liferay/poller_response
2023-01-10 05:41:40.630 INFO  [main][MessageBusEventListenerNotification:33] **********Destination Added***********liferay/poller
2023-01-10 05:41:40.639 INFO  [main][MessageBusEventListenerNotification:33] **********Destination Added***********liferay/workflow_definition
2023-01-10 05:41:40.642 INFO  [main][MessageBusEventListenerNotification:33] **********Destination Added***********liferay/workflow_instance
2023-01-10 05:41:40.646 INFO  [main][MessageBusEventListenerNotification:33] **********Destination Added***********liferay/workflow_log
2023-01-10 05:41:40.650 INFO  [main][MessageBusEventListenerNotification:33] **********Destination Added***********liferay/workflow_task
2023-01-10 05:41:40.653 INFO  [main][MessageBusEventListenerNotification:33] **********Destination Added***********liferay/workflow_engine
2023-01-10 05:41:40.657 INFO  [main][MessageBusEventListenerNotification:33] **********Destination Added***********liferay/workflow_comparator
2023-01-10 05:41:40.661 INFO  [main][MessageBusEventListenerNotification:33] **********Destination Added***********liferay/workflow_status
2023-01-10 05:41:40.665 INFO  [main][MessageBusEventListenerNotification:33] **********Destination Added***********liferay/mail
2023-01-10 05:41:40.676 INFO  [main][MessageBusEventListenerNotification:33] **********Destination Added***********liferay/export_import_lifecycle_event_async
2023-01-10 05:41:40.681 INFO  [main][MessageBusEventListenerNotification:33] **********Destination Added***********liferay/export_import_lifecycle_event_sync
2023-01-10 05:41:40.687 INFO  [main][MessageBusEventListenerNotification:33] **********Destination Added***********liferay/adaptive_media_processor
2023-01-10 05:41:40.697 INFO  [main][MessageBusEventListenerNotification:33] **********Destination Added***********liferay/audit
2023-01-10 05:41:40.710 INFO  [main][MessageBusEventListenerNotification:33] **********Destination Added***********liferay/search_reader/SYSTEM_ENGINE
2023-01-10 05:41:40.715 INFO  [main][MessageBusEventListenerNotification:33] **********Destination Added***********liferay/search_writer/SYSTEM_ENGINE
2023-01-10 05:41:40.974 INFO  [main][MessageBusEventListenerNotification:33] **********Destination Added***********liferay/tensorflow_model_download
2023-01-10 05:41:40.981 INFO  [main][MessageBusEventListenerNotification:33] **********Destination Added***********liferay/search_reader/GENERIC_ENGINE
2023-01-10 05:41:40.984 INFO  [main][MessageBusEventListenerNotification:33] **********Destination Added***********liferay/search_writer/GENERIC_ENGINE
2023-01-10 05:41:40.989 INFO  [main][MessageBusEventListenerNotification:33] **********Destination Added***********liferay/commerce_base_price_list
2023-01-10 05:41:40.992 INFO  [main][MessageBusEventListenerNotification:33] **********Destination Added***********liferay/commerce_order_status
2023-01-10 05:41:40.995 INFO  [main][MessageBusEventListenerNotification:33] **********Destination Added***********liferay/commerce_payment_status
2023-01-10 05:41:40.998 INFO  [main][MessageBusEventListenerNotification:33] **********Destination Added***********liferay/commerce_shipment_status
2023-01-10 05:41:41.001 INFO  [main][MessageBusEventListenerNotification:33] **********Destination Added***********liferay/commerce_subscription_status
2023-01-10 05:41:41.005 INFO  [main][MessageBusEventListenerNotification:33] **********Destination Added***********liferay/analytics_messages_processor
2023-01-10 05:41:41.010 INFO  [main][MessageBusEventListenerNotification:33] **********Destination Added***********liferay/ddm_structure_reindex
2023-01-10 05:41:41.015 INFO  [main][ParellelDestinationConfig:83] Destination is creared ..liferaysavvy/parallel-destination
2023-01-10 05:41:41.017 INFO  [main][MessageBusEventListenerNotification:33] **********Destination Added***********liferaysavvy/parallel-destination
2023-01-10 05:41:41.019 INFO  [main][ParellelDestinationConfig:90] Destination is registred with Service Regisration ..
2023-01-10 05:41:41.022 INFO  [main][SerialDestinationConfig:83] Destination is creared ..liferaysavvy/serial-destination
2023-01-10 05:41:41.023 INFO  [main][MessageBusEventListenerNotification:33] **********Destination Added***********liferaysavvy/serial-destination
2023-01-10 05:41:41.025 INFO  [main][SerialDestinationConfig:90] Destination is registred with Service Regisration ..
2023-01-10 05:41:41.028 INFO  [main][SynchronousDestinationConfig:83] Destination is creared ..liferaysavvy/synchronous-destination
2023-01-10 05:41:41.032 INFO  [main][DestinationListenerRegistrator:41] Message Listener Registered..com.liferaysavvy.messagebus.event.listener.DestinationRegisteredParallelMessageListener@74b22125
2023-01-10 05:41:41.033 INFO  [main][DestinationListenerRegistrator:45] Message Listener Registered..com.liferaysavvy.messagebus.event.listener.DestinationRegisteredSerialMessageListener@56befaf1
2023-01-10 05:41:41.035 INFO  [main][DestinationListenerRegistrator:49] Message Listener Registered..com.liferaysavvy.messagebus.event.listener.DestinationRegisteredSynchronousMessageListener@13adcd6
2023-01-10 05:41:41.035 INFO  [main][MessageBusEventListenerNotification:33] **********Destination Added***********liferaysavvy/synchronous-destination
2023-01-10 05:41:41.037 INFO  [main][SynchronousDestinationConfig:90] Destination is registred with Service Regisration ..
2023-01-10 05:41:41.042 INFO  [main][MessageBusEventListenerNotification:33] **********Destination Added***********liferay/scripting_executor
2023-01-10 05:41:41.051 INFO  [main][MessageBusEventListenerNotification:33] **********Destination Added***********liferay/interest_terms
2023-01-10 05:41:41.055 INFO  [main][MessageBusEventListenerNotification:33] **********Destination Added***********liferay/segments_entry_reindex
2023-01-10 05:41:41.060 INFO  [main][MessageBusEventListenerNotification:33] **********Destination Added***********liferay/monitoring
2023-01-10 05:41:41.256 INFO  [main][MessageBusEventListenerNotification:33] **********Destination Added***********liferay/flags
2023-01-10 05:41:43.675 INFO  [main][StartupHelperUtil:86] There are no patches installed
2023-01-10 05:41:43.696 INFO  [main][LoggingTimer:83] Starting com.liferay.portal.events.StartupHelperUtil#initResourceActions
2023-01-10 05:41:43.722 INFO  [main][LoggingTimer:44] Completed com.liferay.portal.events.StartupHelperUtil#initResourceActions in 26 ms
2023-01-10 05:41:43.730 INFO  [main][MessageBusEventListenerNotification:33] **********Destination Added***********liferay/lcs_status
2023-01-10 05:41:43.759 INFO  [main][LicenseManager:-1] Digital Enterprise Development license validation passed
2023-01-10 05:41:44.600 INFO  [main][AutoDeployDir:176] Auto deploy scanner started for /media/root322/Data/Documents/LiferayWorkspace/bundles/deploy
2023-01-10 05:41:57.059 INFO  [com.liferay.portal.osgi.web.wab.extender.internal.WabFactory-BundleTrackerOpener][ThemeHotDeployListener:108] 1 theme for classic-theme is available for use
2023-01-10 05:41:57.214 INFO  [com.liferay.portal.osgi.web.wab.extender.internal.WabFactory-BundleTrackerOpener][ThemeHotDeployListener:108] 1 theme for dialect-theme is available for use
2023-01-10 05:41:57.397 INFO  [com.liferay.portal.osgi.web.wab.extender.internal.WabFactory-BundleTrackerOpener][ThemeHotDeployListener:108] 1 theme for speedwell-theme is available for use
2023-01-10 05:41:57.621 INFO  [com.liferay.portal.osgi.web.wab.extender.internal.WabFactory-BundleTrackerOpener][ThemeHotDeployListener:108] 1 theme for minium-theme is available for use
2023-01-10 05:41:57.824 INFO  [com.liferay.portal.osgi.web.wab.extender.internal.WabFactory-BundleTrackerOpener][ThemeHotDeployListener:108] 1 theme for admin-theme is available for use
2023-01-10 05:41:58.000 INFO  [com.liferay.portal.osgi.web.wab.extender.internal.WabFactory-BundleTrackerOpener][HookHotDeployListener:496] Hook for LangHook is available for use
2023-01-10 05:41:58.244 INFO  [com.liferay.portal.osgi.web.wab.extender.internal.WabFactory-BundleTrackerOpener][LayoutTemplateHotDeployListener:107] 1 layout template for LayoutTemplateDemo is available for use
2023-01-10 05:41:58.460 INFO  [com.liferay.portal.osgi.web.wab.extender.internal.WabFactory-BundleTrackerOpener][ThemeHotDeployListener:108] 1 theme for democlassictheme-theme is available for use
2023-01-10 05:41:58.671 INFO  [com.liferay.portal.osgi.web.wab.extender.internal.WabFactory-BundleTrackerOpener][ThemeHotDeployListener:108] 1 theme for demotheme-theme is available for use
2023-01-10 05:41:58.863 INFO  [com.liferay.portal.osgi.web.wab.extender.internal.WabFactory-BundleTrackerOpener][ThemeHotDeployListener:108] 1 theme for my-liferay-theme is available for use
2023-01-10 05:41:59.213 INFO  [com.liferay.portal.osgi.web.wab.extender.internal.WabFactory-BundleTrackerOpener][ThemeHotDeployListener:108] 1 theme for cstheme2-theme is available for use
2023-01-10 05:47:45.913 INFO  [fileinstall-directory-watcher][BundleStartStopLogger:80] STOPPED com.liferay.docs.guestbook.portlet_1.0.0 [1810]
2023-01-10 05:47:46.080 INFO  [Refresh Thread: Equinox Container: 2daeff77-cb03-4778-88dc-5c74469ef03b][BundleStartStopLogger:77] STARTED com.liferay.docs.guestbook.portlet_1.0.0 [1810]
2023-01-10 05:56:48.151 INFO  [fileinstall-directory-watcher][BundleStartStopLogger:80] STOPPED com.liferay.docs.guestbook.portlet_1.0.0 [1810]
2023-01-10 05:56:48.286 INFO  [Refresh Thread: Equinox Container: 2daeff77-cb03-4778-88dc-5c74469ef03b][BundleStartStopLogger:77] STARTED com.liferay.docs.guestbook.portlet_1.0.0 [1810]
2023-01-10 06:01:44.393 INFO  [fileinstall-directory-watcher][BundleStartStopLogger:80] STOPPED com.liferay.docs.guestbook.portlet_1.0.0 [1810]
2023-01-10 06:01:44.513 INFO  [Refresh Thread: Equinox Container: 2daeff77-cb03-4778-88dc-5c74469ef03b][BundleStartStopLogger:77] STARTED com.liferay.docs.guestbook.portlet_1.0.0 [1810]
2023-01-10 06:06:25.589 INFO  [fileinstall-directory-watcher][BundleStartStopLogger:80] STOPPED com.liferay.docs.guestbook.portlet_1.0.0 [1810]
2023-01-10 06:06:25.710 INFO  [Refresh Thread: Equinox Container: 2daeff77-cb03-4778-88dc-5c74469ef03b][BundleStartStopLogger:77] STARTED com.liferay.docs.guestbook.portlet_1.0.0 [1810]
2023-01-10 06:19:48.594 INFO  [fileinstall-directory-watcher][BundleStartStopLogger:80] STOPPED com.liferay.docs.guestbook.portlet_1.0.0 [1810]
